movie_id,actor_id
13551,328
73511,13526
752,524
42807,10297
10715,40279
10201,11664
423,3491
169,2048
75531,73931
601,9976
88005,116
4105,689
24113,18892
547,4135
13155,12657
290595,5081
227719,515628
10501,8945
9277,8606
298312,17696
10501,11181
1913,2759
15239,555065
41402,56734
621,8893
274854,109
142,131
10705,11181
312791,496731
3587,2395
50497,16628
10844,67121
135397,73457
31640,10822
11983,5344
158011,9779
17436,879
13948,5620
12149,2053
231,2954
21014,57675
105,1062
3597,33259
49081,38526
46138,8436
394047,1063
879,4483
7978,4173
10027,192
49026,64
8953,43662
43935,53
947,11390
240832,192
15028,41465
277,3968
13596,31837
14411,1922
81188,62064
66025,94103
11359,69302
23172,38425
216282,86468
3034,29802
10718,26291
8835,368
14582,81098
43595,89107
91586,17178
49529,60900
16148,8984
820,1269
27983,37446
27551,97878
273248,10431
103,380
10426,56902
72359,11703
13538,144292
44857,50877
2290,2157
10060,62644
244316,11006
9384,19767
10188,59174
14577,20788
41733,11705
14113,14405
257445,1121786
12107,1211
4512,287
43090,540
231576,11661
855,2299
11564,44797
8960,2888
60463,1004403
235260,647347
8357,55422
87421,1372
24961,92899
119458,3900
15017,52052
239563,1532
12690,9137
9726,3926
52449,12111
146269,54455
10472,11826
4107,34715
49017,190895
11353,69122
9030,56731
253,5050
700,10342
10131,63915
21755,3293
25968,11207
13483,18288
9593,40176
11452,21561
293863,91520
12509,19453
535,31114
28005,30430
286217,41091
316727,81685
7345,17142
10071,62831
38428,92686
76706,60460
49520,59315
16769,2176
386826,33052
12123,192
115210,90440
132316,35742
951,14699
92635,75346
3580,11701
72190,287
227973,1393179
266647,6968
16608,5538
183894,9012
11096,10696
18530,12041
594,1922
100,975
18712,103071
9825,8984
11377,10696
12211,71900
64807,1903
286565,1289968
816,13918
270554,1321309
168530,5723
10226,5444
616,500
64686,58593
74465,1245
19908,44735
1878,85
509,3291
17834,3391
133694,3910
16155,6807
24418,4764
57214,1142720
146304,6195
16620,82220
25793,60561
25941,1246
8141,36422
227783,25541
947,5401
165864,96349
10684,5292
22820,20128
4258,67600
14220,21007
25388,193
98549,17441
84200,71552
26306,7499
36647,10823
198184,76788
10199,10990
10761,18352
38033,65827
978,287
11457,5470
10528,3223
34016,449
21765,19977
9440,8891
2493,2130
82532,4038
270303,132712
2898,514
15556,11084
227783,21200
10642,8211
1933,20051
24150,21318
34941,4174
18570,83261
393,589
252360,105688
55779,131820
57212,20286
18191,3266
62206,62862
228970,4784
38153,6952
874,13325
21345,20654
310569,1065193
45269,1283
431,5889
82654,3292
329,4784
31867,9642
152601,73421
12193,4937
21972,9779
586,8256
271718,19278
9759,16828
10388,21818
24575,12518
283686,100
36955,74036
109431,55536
62177,9015
9275,2229
283671,3272
5852,23958
185465,555687
58431,32987
48035,142930
158852,1461
10312,1233
15067,20738
14024,18181
331592,1498757
9576,4431
13476,17052
231617,58393
42345,738
11804,54634
1639,5293
11560,8767
415,1100
1683,18616
9912,4173
251321,19119
10416,1230
86812,61510
13503,19210
1538,9575
9829,6569
157350,94185
11132,21104
97370,136796
6575,4764
59859,54691
318850,124760
10643,66154
17339,3
20322,9779
9531,55278
1537,2231
175555,110742
211086,1462533
2059,9824
1523,2178
3489,1158
11186,65683
7512,51298
1391,8688
14295,103
13279,17178
10436,11856
10996,16935
8077,4391
31908,7447
111,1158
73567,10297
14177,1533
22907,31136
9713,776
6557,11006
10008,5606
756,1098082
2122,2956
29122,31713
309,4456
73532,20853
539,7303
103903,14464
15198,934
50035,2229
48231,110
356216,1502429
12763,3131
9389,6979
7305,52419
10858,11148
12155,76070
37206,18992
136795,18277
17277,10020
49517,64
26379,35793
76996,3068
10013,62014
7451,18514
60304,10696
11551,20814
24227,60705
115210,446476
256962,1256170
12109,71281
46332,2369
772,11510
10358,23658
9535,7904
77931,5587
11362,529
76489,52601
913,517
6639,4589
8408,54854
9454,5657
8457,887
67660,8177
10972,46395
14290,77993
75780,10882
361159,21259
50546,4491
4550,64880
11873,500
49524,1229
9486,10730
146216,4173
2055,5658
13498,2176
24137,4757
72913,2955
27023,71530
38579,54693
211672,2232
8968,47368
20337,78029
313922,61178
8871,4175
60304,17604
10477,65561
254470,84223
242083,441567
13495,110
75780,28633
9422,3087
39437,13309
10806,15112
279,1164
17287,81578
306667,21721
50135,59335
293646,1137
11096,380
617,9205
62116,585965
20468,24264
4970,3223
9472,4937
811,6905
9358,17303
429,3265
10115,34434
7350,514
29371,18657
10163,64056
22820,6807
38780,32205
8065,7517
42819,132549
298,287
239897,6832
782,11626
67675,12052
60304,59620
11892,21343
9969,4756
10718,34844
18892,59967
35691,15905
948,9221
77174,113505
18516,4785
132232,83002
19724,776
159770,137240
17711,1206
256924,9278
9802,2963
41248,50
13066,7404
8981,1246
5852,16866
205321,19146
17710,82528
73567,19159
260778,141076
603,2975
4148,6193
300671,17697
5966,4491
1891,2
8848,55467
77156,1024412
36047,65239
525,7171
9954,54815
339408,77277
37718,4430
16288,10475
262543,90514
9355,1459
48217,6012
76492,884
182291,1165267
8975,418
11690,15111
8224,73421
45958,137919
319,4688
8998,2229
14834,40036
78373,56857
23048,3036
64689,77335
60309,8945
253450,21911
306745,4495
826,12248
12212,18284
16162,9779
11351,6719
48309,27008
11561,3092
296099,27105
10743,3293
192141,517
13475,1749
118957,20402
188166,92728
44009,388
1685,10539
32856,51329
426067,1367884
2292,19302
8968,20815
43074,1240487
55,261
680,2231
9027,16756
12657,74036
10559,6065
12771,14408
10996,521
47890,8924
10339,5403
10611,5726
8810,27752
1734,3293
167073,93210
50837,12791
9783,59214
15189,60255
271969,17289
72545,38025
672,10980
11918,3272
10201,82666
2662,21319
24363,21028
426067,197907
8007,193
15487,8435
10673,3392
178862,132388
89750,1515535
8875,45391
423,3490
33909,16851
243,3230
47088,8945
79694,10993
15745,16450
1424,6474
796,368
257344,11705
2355,9575
191229,147
10314,26457
24684,133
14578,52647
8831,21399
180296,22226
20737,7431
10490,205
14631,164630
5708,32987
66607,76857
24469,91643
10437,65297
171274,73421
91076,4690
18126,78887
39691,18979
9667,116
6961,20212
621,8892
8875,12538
25786,1285
9331,3
80271,76594
10743,12833
11404,477
36668,6968
1551,4724
13092,11108
17654,82191
14034,5723
136835,57451
278348,21124
12400,8602
13938,45481
10315,1461
859,1160
37056,258
223,3361
9059,1954
12160,1269
9541,57893
46729,449
9842,879
19316,55253
89540,1102
9271,6473
4380,1205
10138,1896
409,5293
10727,38660
268920,63522
55567,222633
9932,380
60308,1233
15373,57599
756,2106
15983,97878
50037,134708
310933,1466
231617,34915
805,11147
45054,23458
254024,3872
62728,1333
39806,883
11007,15555
9647,24367
11024,33260
6615,15684
10676,66199
6519,57599
10027,382
11620,82216
324322,1621160
10914,30613
82687,63312
152760,1892
44413,130753
10765,23346
4513,27755
11565,9781
9829,59688
1435,17110
18840,5469
9637,33260
15699,78564
37532,203683
10269,27563
157847,98804
1073,504
60420,72855
14283,141716
11507,2518
6968,22687
8329,54523
111794,162102
9089,3223
8643,350
24575,588
239566,81697
261,3636
27723,71675
140300,17419
9679,2963
10131,63914
22007,35981
8469,17580
22488,938390
1547,17444
1927,8783
156022,20982
1125,134
97430,140
6071,2231
11702,1619
26688,20848
27845,2838
45145,2229
10878,21593
273248,6856
288980,9777
1271,17287
57089,3234
11208,9827
10053,55775
227719,1279279
951,14698
13156,9640
10681,72754
64678,1281
2133,2882
24206,61671
16653,1022885
205587,3087
11377,118
6278,3894
70868,517
249164,60458
11687,1003
217,3
17187,8945
15158,6474
24746,104000
45272,12052
16155,18324
10008,19655
2655,2958
62206,86626
9490,16846
60400,3363
9645,5168
38357,3
17186,6858
7504,52763
157422,7055
9955,53926
23742,62
13682,12077
9430,3897
1824,60949
4258,35548
816,13919
4349,9278
289,4112
178862,108562
83,644
2428,24808
1586,16327
4935,12670
8699,23659
224141,5064
250066,17244
37080,3489
70006,557803
49521,73968
25636,70851
9444,5344
10188,20354
9362,57453
16869,287
43593,3035
13689,20189
132232,223126
6957,4495
34549,62760
45272,9828
59861,31
96238,4175
60421,549974
25113,14837
112430,5577
27845,10556
14451,76919
146,1620
84401,32905
36647,10822
71679,17647
10162,2481
17709,18269
10571,4174
55180,158480
2447,25072
21413,20189
796,11864
7548,6949
14745,4177
254128,17832
4515,500
17403,19
1956,1892
21755,103
9782,3977
24150,21319
33155,41274
9992,61605
1651,3829
601,69597
6963,15250
431,5888
2176,22290
39053,4764
10623,1336
1999,6408
629,5168
227973,94011
300168,3036
11460,2037
79161,586068
366967,1532385
41382,101519
18550,9045
13536,380
10327,368
5971,380
1018,3489
11298,65404
1833,17736
37710,6162
74643,1230
9700,1271
24432,11669
51955,93133
9208,20767
68412,36190
17277,16757
24226,3636
38358,58791
68734,880
5279,10978
22897,7447
2575,517
73532,569369
81005,3061
157386,60073
2501,1892
9988,56252
1372,6161
585,7905
323967,12519
10054,57674
5994,2963
1874,12763
187,6278
19933,14104
44826,6730
8292,13240
38,204
49951,13593
45138,11147
12596,112
36419,3896
15074,17328
197,1957
8978,569
1523,16358
15092,20309
10183,64135
293660,54882
11397,69210
2074,7399
194662,58225
201088,38280
10413,2165
1722,5049
254472,2714
9535,380
172385,1813
11072,68091
3512,23880
13827,10297
2142,11477
184341,380
36670,738
257091,23659
12797,4939
10052,12122
10564,15852
57800,5723
1887,351
6020,19975
4513,11107
10074,19278
94352,1067237
42497,1168216
257,3543
10476,18471
27380,13473
39780,8785
16899,5470
813,14416
170480,3094
16577,2963
1491,10860
1813,6885
4464,37332
57119,31171
44113,4432
9709,37983
36355,57147
41508,233131
254473,8167
12153,35690
358451,38280
356216,1502430
280381,60848
11598,66225
5516,9562
11202,862
18360,9273
29193,67773
27029,1932
10555,380
2289,9642
45132,27578
21801,20387
9922,11616
22913,89798
350,5081
8273,21595
10207,32
9772,515
14160,68812
17663,45446
114150,73128
8408,54855
9288,57143
101179,1037691
57089,19278
17880,1285
11973,63544
4912,6807
1934,12763
304410,24041
20065,11826
31306,155
24227,15152
10253,56457
38050,21134
6440,112
41009,388
26171,69597
1597,380
261023,33192
11596,8186
4922,287
16995,53714
57201,886
9543,2282
15070,10814
10629,43131
13768,6279
335778,12763
9882,5292
77016,76511
41154,16851
354624,1562420
1770,18992
11535,11008
34152,1737
88036,15543
9693,3895
41730,11661
18360,887
290751,1204
4233,14405
709,10679
9729,4724
15005,87431
31203,62531
239678,1023139
300673,1893
13079,56757
97614,8783
27569,41292
10198,15563
255343,27972
10189,19274
9022,55085
28178,1206
19187,6163
11283,7056
6972,33449
99861,74568
328387,34847
72559,51976
11583,738
14585,6383
12486,2395
13075,96224
8409,12835
42819,132548
9824,118
68718,6193
87428,19292
2395,24891
2359,17087
89861,14501
2642,18277
49013,3895
15800,1755
308529,134488
242,3092
1588,205
5722,45112
259693,1330999
109421,1922
29461,9781
33644,2395
18923,424
10192,776
35688,54421
17710,82529
10068,60700
10050,11107
347969,19292
48340,12206
257445,70851
12085,3092
12410,110
116977,5958
9600,13242
39538,204
39800,12851
45145,287
10096,9278
53256,3702
11431,74151
244316,15555
129139,19278
32275,39554
49047,1461
27022,28782
84659,17239
287948,1381175
13150,72466
38357,53714
49020,14887
2925,73931
9656,49961
4011,16935
57022,7169
182291,1165266
264644,1277188
125490,572541
8413,8183
223485,77335
283384,9560
4960,10431
222936,51329
18079,69310
9920,18461
837,12482
119283,976
10179,18465
10154,3291
15173,78298
37710,11701
9947,9278
42057,165425
104,679
159014,982
1669,738
21610,16483
802,7632
10496,38560
139715,63372
21311,19977
257087,11155
322194,1420622
14054,3967
4929,39816
9035,9281
13700,46393
22345,3391
1369,16483
277685,444211
4170,36584
192141,887
10681,670
2636,4512
24985,6162
36670,10647
56666,76233
41216,37260
9275,2157
14144,9777
769,380
35944,9191
12117,9777
157544,454
9092,18315
44638,64710
16991,19274
118340,543530
9400,9575
34941,11155
345003,1478271
291081,83816
34099,12519
90369,115150
809,12073
23570,4688
9703,2282
9571,56934
1248,643
9570,7301
82532,27105
38050,1892
11321,5916
11165,68411
615,8768
316727,31167
8916,707
58224,62564
157849,53714
990,14882
9434,3036
74465,1892
12612,3547
640,6193
37686,518628
10025,62064
116,1244
9801,9137
323676,40462
10207,3636
23531,12792
58595,6885
122906,53714
40862,938732
704,10592
10642,21593
51588,85139
9469,63
10193,13726
9331,10427
10040,18277
9099,707
10075,51536
621,8891
323676,22970
17768,8635
5925,13565
10715,67773
8617,55463
14435,49624
14544,36811
500,3129
8080,2282
5854,8963
23655,1224812
74777,551462
319069,583777
223,3360
11546,22252
20766,113505
10496,2133
11635,36422
8326,10205
2486,16940
254472,71467
19899,23532
44835,11678
660,9920
8688,33
16232,18313
20697,17485
55567,222632
40688,2778
6537,51903
77987,1840
5915,4726
534,65731
82695,1813
245700,72307
16866,57599
8367,192
425,5724
29122,102977
1949,3223
241766,189431
17339,8606
838,12406
9957,60950
84174,51988
4464,1229
82682,16851
9598,58136
202604,1184745
11932,1471
27023,1462
12819,17265
185008,53975
168705,17647
44413,130752
14012,53807
11086,206
1586,85
630,9066
9396,57166
10783,14406
209451,85924
563,27763
62630,4390
10761,9013
12658,6968
18442,52396
168705,7218
1613,18023
13849,106049
9693,2296
10658,504
20391,3830
67911,32907
9414,12656
628,205
11247,62747
2026,62
2779,1243
301748,21315
15005,11390
131634,27972
76617,109513
261,3635
4107,34717
109491,71375
9290,57166
215,2680
264999,66743
302699,18918
34106,17753
299245,1354870
4523,11006
171274,16851
9654,819
1271,17286
14271,57342
1273,10134
746,11390
12454,9191
62837,18688
71859,132157
13596,7447
5072,10881
227973,1393177
205587,21657
9291,16475
24746,104001
63287,72129
11870,29220
31064,143017
15765,9780
9416,66
10436,1160
2185,12898
14256,228
59961,5292
96534,38951
2024,1810
20766,6885
805,12021
3536,10297
11382,3036
9045,8198
9689,3267
3635,5472
87,690
207,2157
16441,10660
36355,109
22479,8436
119450,76512
228970,368
11560,192
39254,234479
15237,8945
76349,6720
2830,1234
13807,63584
10981,5894
5780,5823
45649,11659
310933,1162
10167,61658
60308,21007
226,133
76996,79105
674,10980
23398,11662
13,33
3116,10127
10362,12052
267935,15556
60421,549973
77877,29222
274167,13240
1951,2047
172385,41087
13680,74929
1698,679
4550,25001
9975,23659
9026,4757
96724,116
8834,1204
295964,1016168
9360,10127
44857,6383
492,6941
9946,5168
193610,6941
12704,4483
557,2219
10283,1196615
102899,22226
36334,97777
10185,980
1956,1893
9954,51989
39486,2882
30128,100867
45650,18052
50544,1276
173931,61981
23759,17288
17139,13514
12177,56731
40914,23915
293863,3
14729,141
15582,23532
14411,287
76493,20644
159770,1208342
1576,63
22314,4987
366967,1532384
278,4029
33667,8487
2084,21343
201,2387
11967,38560
170,2038
13193,20089
8141,2282
227707,145143
604,2975
3093,44079
10060,52847
41479,12640
45650,58754
6038,18897
10774,29903
10563,32597
101267,59919
13537,133
12107,54421
54054,10582
20083,68704
40880,10727
294512,1298886
10625,49265
4935,20338
14306,58115
121,1327
10207,1269
12088,38559
585,7904
10280,31512
13649,29222
76338,524
10490,6913
287524,5139
10054,57675
55903,24485
489,880
39563,1562
46849,42566
38,205
8656,109
834,100
291805,57755
227159,58224
667,10073
205,1733
10067,12898
25388,15140
20981,589131
17127,4491
9963,20402
174751,3061
4380,4038
79940,4764
86549,206426
12289,1337
158150,25414
9032,56128
266857,550359
77931,2039
9907,16431
10744,7447
77934,582851
25376,69310
2925,3092
53953,33355
6957,2229
94352,1067238
927,16171
299553,134488
257,3542
10138,12052
9913,133
22007,2155
9682,40462
813,14415
10215,28743
19150,16475
11631,5064
18240,18277
8357,19797
97430,934
25195,9273
9655,51975
1430,46432
314365,53714
83770,37917
16642,1205
18487,40481
153518,62862
38428,120429
157354,135651
11577,58423
10238,8742
11516,69681
39691,1733
338,4792
680,139
9610,1100
16428,9779
35019,5469
144340,3968
100042,206
13342,10431
315011,588403
17711,14343
4953,4239
10683,16165
14444,15274
12610,11076
888,8872
9288,57144
1705,103707
10987,9221
576,7502
17134,49735
11036,30614
12228,6449
330770,544666
138697,1245
186,62
11817,57599
306745,1231
11283,9015
97370,1034704
710,517
107,976
650,9777
302156,2176
11323,2154
82696,5064
139948,1111711
9574,2157
40247,2956
33196,121148
11453,62842
59859,56734
9806,8977
8987,4724
617,4724
209112,880
6977,16851
4836,17782
39541,18992
4982,934
1934,12052
33542,18897
73,819
1581,9642
22913,235361
821,13784
1550,1276
47686,49824
28260,56439
280092,20212
362105,1512789
319888,6968
29731,104785
13006,2109
35169,83586
10734,2463
73873,76070
11679,9778
9470,57609
10065,10859
9493,11164
40652,9766
10159,5916
6016,1733
16857,1038
10200,8534
1717,204
10220,15370
2054,21104
31203,117861
55306,134178
8009,6574
157849,1233
9353,57410
19905,9274
6978,11392
64682,36662
77875,139
69,368
14655,15566
77156,41231
99826,11805
45658,15556
68412,13550
3175,37777
2669,3359
1891,4
63574,74688
25166,73931
1359,3894
3062,30000
11426,20141
328387,54697
13025,81097
8271,530
335874,10767
52520,9029
88641,20212
49081,79615
10045,62441
12403,18082
279,4000
71552,57599
9366,1158
9387,2201
97630,2983
227783,18269
8078,10205
45226,4515
13820,3801
272693,52404
54138,17306
35032,37884
309425,57674
228194,964971
322,4724
9067,21411
21612,2969
45317,13240
15173,78297
158015,81083
63492,1772
316002,131
7944,1428
13518,191182
9443,47536
11426,13784
605,6384
3638,1922
8963,5292
11667,27888
22824,2603
242083,59841
31007,6832
75861,36669
298584,1272291
32823,59919
13483,56731
619,1269
244339,65261
287903,36801
152747,4135
15655,90453
8834,2387
43959,966053
2755,8534
59981,128206
319910,7132
605,2975
49526,335
617,2876
9513,33259
12412,10964
10414,2880
45767,133669
16995,880
253450,1622
9387,15152
11412,2231
12484,59592
612,8783
17187,46593
10193,12898
45243,58225
26710,18471
622,85
9552,9560
256740,17140
19405,158165
627,9012
68684,57192
31005,4038
9352,54414
12149,10297
63492,16828
10501,4810
12079,2295
80468,13473
35791,63
116,1245
16340,15274
201132,1455870
10567,1981
15765,100653
44603,142365
11176,7908
704,10593
36970,517
15239,555066
116977,76669
101173,17276
72913,39520
11975,1892
268920,72994
9312,38559
80,569
1724,819
8780,56322
1646,11356
138832,58224
578,8606
13483,17244
1268,4286
12404,28478
52010,5049
357834,1195183
2310,5538
7870,819
45054,8210
22301,88581
1685,18643
12212,56045
35219,39388
8916,10774
10115,1229
16642,69054
109729,49265
86304,1009255
10163,517
226,448
146203,141226
22617,60205
6537,51902
152601,108916
14869,6065
42888,368
12783,47653
72710,36592
11162,16940
77934,155018
77877,10401
44092,77303
345911,20374
27578,16483
11426,12151
4967,819
3021,1980
1637,2778
9957,60949
935,3088
102899,3392
5072,41042
155,3894
300706,17178
11592,70233
260947,105641
324322,1667100
1542,4491
36597,7062
9930,589
16290,110068
10283,64733
17264,8437
630,9067
8831,29091
25,131
10436,1920
13159,7427
12637,380
53113,9137
57943,10431
8489,2888
11442,69614
10929,15007
10929,8655
13092,74154
251321,6161
10771,18897
4107,34716
44260,556526
9615,61697
16232,1897
109491,587823
18240,10859
9290,57167
18975,2641
8078,1920
8202,9012
134374,13240
11247,5958
290555,117642
177677,500
244267,222330
14758,77775
26815,85034
9344,5916
28902,516
1717,2228
301365,20089
4251,35745
211954,239574
10673,8349
11576,8902
175541,2178
2621,6613
6973,2176
1656,1922
12247,335
10280,5148
35689,1951
9490,63208
10588,35654
985,6718
1272,16828
8338,1231
1688,7505
8224,4691
75674,53257
292,4237
175528,52851
35199,116333
83770,9828
74725,30433
10987,22226
10003,1951
16781,16217
2486,7055
6968,677
14306,887
343409,1272162
13516,17087
324352,593
2043,7486
2619,31
11282,53493
31175,5117
25166,9206
33430,41886
11011,11510
49040,17604
5125,368
201132,1455872
8012,14343
83,646
16620,7430
10193,31
12154,15112
43949,28412
38055,23659
13,32
274167,1817
10480,9137
10214,10697
12618,5470
9448,18979
1544,15555
46252,135553
62211,7904
245846,12763
14462,5064
1282,2228
14434,11703
52451,114
60421,549972
376010,113781
5503,3
15581,109561
152760,1461
37137,7633
49013,15897
11194,68536
2057,11701
27686,13578
7301,882
388,1038
9072,11703
4688,38940
15644,6614
170480,32897
36597,115679
137,1534
10358,19274
1412,8212
11240,11856
2255,880
325789,5723
11687,62531
10628,18471
157847,2963
24869,92745
14293,9046
175528,11702
9821,18793
5822,135650
228550,83338
219,2759
257087,4888
24264,57350
26618,73421
12509,228
206197,929905
38365,19292
9799,17647
22794,1772
4614,192
59860,77948
15070,2314
11093,2282
14608,16756
19457,13240
2959,2157
225235,23440
9641,5149
4547,37917
38033,1370
8841,69189
9946,1100
73873,27428
8854,35806
7973,53443
8870,5576
13963,76136
9922,1269
41515,707
795,2963
357837,1504624
39541,5149
853,9642
10414,14324
1088,15293
14290,61697
14736,77196
177677,933238
20055,18041
10468,17287
40658,1382818
38007,8875
1523,5530
4553,3894
63574,15758
12090,71198
174311,39658
209451,526727
8095,5341
38357,17178
13983,53651
82695,934
157422,91494
20981,589130
11004,3392
38007,61659
22597,2844
2666,227
26748,7430
8984,55636
25678,21259
62214,519
245703,335
10028,56731
48988,58224
192132,232006
12484,43442
34697,40
14337,110171
203,380
13370,8265
34851,17052
280092,106490
11442,6485
927,16170
49521,335
668,10168
547,4783
9532,43442
1792,17141
205220,4581
61012,205474
192134,76961
813,14414
691,10459
826,10018
1402,2888
4380,16866
129670,6905
25763,83037
10934,30083
334531,6383
56930,41245
68202,76094
1950,3087
2253,11181
2069,2165
9398,15286
44833,28846
14836,12094
6687,57755
36819,738
39514,62
2756,2712
376659,17696
354110,2628
2266,5293
78149,2395
33693,146031
5125,41309
281730,35792
42033,102760
44770,34918
279,3999
338,4793
13370,13524
24420,8783
11478,11866
20024,9029
10523,16851
19959,10882
10603,18269
9981,23659
13501,7060
9303,532
8273,21593
10758,41292
41733,3223
132344,12042
44912,59175
30082,9626
10198,65827
9737,78029
11979,56778
38322,78029
12589,53570
82684,1951
2157,227
1635,938
8487,11181
160588,112
9778,12799
433,61303
12403,18324
374461,776
19840,98772
47502,31070
62676,11064
11013,13548
345,2227
4108,976
33196,121149
9766,336
241766,32563
308639,1253355
2292,23629
12155,1813
9016,11076
16337,2778
82654,124644
365052,1525959
26899,46593
10045,21946
14425,60950
257088,20374
89857,937877
1402,120724
44113,380
41894,112742
109513,51298
7443,9191
38940,42558
50348,11864
808,12073
32235,4512
9689,1243
50780,1038
29078,17276
8874,6941
110402,99269
6877,11664
13827,8261
28666,9657
76349,18897
11090,11885
101267,111455
204082,1109976
2059,21180
309919,33488
29146,29545
861,1100
85350,569
2054,21105
2395,24893
69668,3293
13435,15543
11458,326
313922,17606
9353,57409
415,5577
46503,205
17170,2628
19316,6720
119657,72983
44896,52848
663,2144
433715,1734573
9662,58418
118,85
10762,13922
14608,55751
9348,2282
1691,37014
58574,15440
11400,290
9030,7489
1831,4589
29514,104045
22007,96790
433715,1500111
11770,70437
10684,5344
6466,50094
11564,64457
72570,53714
10914,7002
40805,17380
31908,12519
98369,17347
765,11357
30379,13919
16508,196714
74084,584324
127918,1146393
67913,15498
55347,19119
13025,81096
18516,937
73937,887
3049,14405
78705,46853
6106,26485
13051,2222
5559,9137
11967,2628
76285,109513
139998,20373
43867,2669
44594,17178
61791,17051
72105,18973
12779,21089
28665,38703
1913,3810
14536,9137
22215,36669
792,13022
55561,7489
42618,1793
111794,13445
9890,73931
16363,6844
9576,8437
7944,1429
18841,88839
473,6432
78698,40462
9882,516
24748,19550
25461,53936
43418,59116
9487,1979
367551,10822
4836,2524
270554,307704
254128,109513
10317,879
17663,5605
1735,10727
11968,8167
26791,114925
54897,157419
282128,65928
10186,18979
11354,11148
9531,9309
10195,74568
8698,81295
8967,2228
54518,57108
756,565402
26518,95604
64682,6193
14181,1771
1904,643
2057,21142
286939,1383622
6068,8256
41317,5401
18975,35341
50780,72129
1124,3894
35056,4495
6415,9778
9358,17236
676,3967
9942,21246
13053,76594
44490,28779
2900,85
76489,39125
1954,18976
36593,12950
9257,72466
343409,19664
152737,2955
96,776
426469,1513149
2123,18471
329440,584143
76758,3894
660,738
10329,21043
921,934
116,1246
1893,3896
201132,1455871
2567,6193
2211,8797
215918,71913
164558,1052107
51162,7918
20504,18973
1777,380
14160,80676
15647,574094
8195,11317
11507,29369
137093,192
9822,1118
46138,39658
712,3291
8780,56323
40805,19274
10013,2963
10744,49
82533,25382
907,1666
10610,4174
10065,27755
192134,9642
6537,19907
122917,7060
9562,8167
1642,18326
2110,21658
1624,2130
20352,59919
271331,3491
9992,1281
274167,23659
6116,47983
10878,70851
9093,1810
10514,14831
380,4483
27374,97586
334527,8891
745,3051
11128,73421
9273,206
11022,11477
1887,17881
157353,6162
255343,55493
329833,7399
4349,134
16363,67274
34563,2178
15186,18070
10987,67838
26837,76667
6615,30614
20616,50346
351819,89462
826,8252
290370,57172
43949,236851
385383,1477724
752,1331
364083,1523137
15647,119368
271110,1245
356841,980
181940,1154488
7347,52583
41488,3063
9619,517
334074,63
44009,53367
11321,70304
10090,59413
3040,23440
13856,4688
13260,23659
22803,17782
20483,37917
1961,112543
1590,1247
2779,707
16222,80109
928,5589
3594,12519
79316,70303
162,1920
36811,5530
9327,9575
9341,6383
20083,64436
13092,74155
16858,4431
14112,17141
10398,2176
115872,37946
11690,58123
9583,58068
55720,76961
44260,556527
9591,51670
1958,4885
44564,1920
13476,19536
34086,4788
10133,44208
98568,928572
18975,53283
333355,71535
4935,19592
1430,17087
46415,1054415
41894,12132
4657,28745
266102,76792
44943,72985
74510,576229
1408,8654
14325,10689
10105,63494
10197,5309
36648,10814
7484,33
16016,15087
99861,103
4232,14405
10622,66055
9620,880
1262,1579
44147,2440
103731,1171570
36970,20030
9641,26510
9916,9976
79,1337
2642,3128
11453,60949
292,4238
22972,17141
1245,1292
11887,29222
13920,228
9549,10430
9705,6968
77,532
9282,57127
59965,112561
752,9029
80274,77996
11667,21702
7553,15033
6968,678
60309,38940
281957,93491
82682,1733
9045,8196
11546,27237
302688,1278724
12779,3125
12400,5294
33430,41887
10981,5892
27029,29903
109443,23659
22074,17087
18239,84214
8461,10692
360339,84698
14451,76920
163,287
253306,1193861
146,1619
26466,96066
8373,19537
26022,35792
11699,5576
2771,15250
184346,81364
11637,64064
11386,8436
8413,2975
4688,38941
137,1533
219716,33260
16052,92326
351043,7517
9923,25616
10947,67600
208869,71586
24869,92744
138832,4491
20829,19292
9502,4483
9607,5723
67911,6886
10632,2176
19204,31780
47607,139147
44214,1925
86837,1352
31582,380
18828,31647
296,6408
267860,17276
1924,3084
224569,532
9096,55836
260778,222760
25312,4783
8195,380
249164,56734
24973,30290
48309,110
408429,1677569
1895,3061
17768,18861
13937,12074
11470,62596
150202,51798
72113,204
312221,135651
859,6949
10885,67318
37080,2231
22649,47439
8841,69188
7973,53442
31163,107709
89540,937447
138103,976
80278,1136406
34806,41297
8051,1233
357837,1504623
16323,8351
9013,28164
2155,33
19994,19537
19899,50463
9644,2231
680,8891
1088,15294
84197,936226
82690,58737
10068,2295
24034,7090
48572,6832
72976,35
14199,84214
86331,1016073
293670,1155298
170687,18050
28665,101519
17043,559671
253,10223
88005,86310
533,5469
7980,13240
15699,77496
8879,21030
11780,5049
5876,11155
11172,53368
26466,62754
21074,93290
7304,21657
38073,95101
9801,5472
76726,558466
32740,78749
13250,17276
44718,1532
250124,1201716
16005,454
3062,20364
232679,19654
90414,19505
18681,15852
14631,33337
925,1004
9685,4785
59967,62
47452,19143
544,6941
38448,72466
84892,33235
668,10169
39451,887
249164,221985
29406,51797
671,10980
5551,190
13374,27561
691,10458
10269,10400
38317,5916
8077,10205
22327,39995
755,1461
10215,12052
57157,6885
342521,291263
10991,67833
10218,15277
12,12
250349,2192
235271,1374149
18840,20162
5759,45396
9022,56676
10092,49623
297761,92404
38319,17051
